Event Index,Era,Date,Block,Extrinsic Index,Value,Action,Stash,Reward Account,Validator Stash
7409370-182,505,2021-10-25 05:49:06,7409370,7409370-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409370-178,505,2021-10-25 05:49:06,7409370,7409370-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409370-173,505,2021-10-25 05:49:06,7409370,7409370-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409370-166,505,2021-10-25 05:49:06,7409370,7409370-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409370-161,505,2021-10-25 05:49:06,7409370,7409370-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409370-12,505,2021-10-25 05:49:06,7409370,7409370-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409369-9,504,2021-10-25 05:49:00,7409369,7409369-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409369-5,504,2021-10-25 05:49:00,7409369,7409369-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409369-36,504,2021-10-25 05:49:00,7409369,7409369-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409369-29,504,2021-10-25 05:49:00,7409369,7409369-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409369-24,504,2021-10-25 05:49:00,7409369,7409369-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409369-169,504,2021-10-25 05:49:00,7409369,7409369-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409369-165,504,2021-10-25 05:49:00,7409369,7409369-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409369-160,504,2021-10-25 05:49:00,7409369,7409369-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409369-154,504,2021-10-25 05:49:00,7409369,7409369-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409369-149,504,2021-10-25 05:49:00,7409369,7409369-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409480-7,503,2021-10-25 06:00:06,7409480,7409480-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409480-174,503,2021-10-25 06:00:06,7409480,7409480-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409480-167,503,2021-10-25 06:00:06,7409480,7409480-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409480-162,503,2021-10-25 06:00:06,7409480,7409480-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409480-16,503,2021-10-25 06:00:06,7409480,7409480-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409480-147,503,2021-10-25 06:00:06,7409480,7409480-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409480-142,503,2021-10-25 06:00:06,7409480,7409480-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409480-138,503,2021-10-25 06:00:06,7409480,7409480-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409480-133,503,2021-10-25 06:00:06,7409480,7409480-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7409480-12,503,2021-10-25 06:00:06,7409480,7409480-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311187-363,502,2021-10-18 09:31:42,7311187,7311187-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311187-359,502,2021-10-18 09:31:42,7311187,7311187-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311187-344,502,2021-10-18 09:31:42,7311187,7311187-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311187-339,502,2021-10-18 09:31:42,7311187,7311187-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311187-334,502,2021-10-18 09:31:42,7311187,7311187-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311187-330,502,2021-10-18 09:31:42,7311187,7311187-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311187-323,502,2021-10-18 09:31:42,7311187,7311187-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311187-318,502,2021-10-18 09:31:42,7311187,7311187-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311187-313,502,2021-10-18 09:31:42,7311187,7311187-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311187-306,502,2021-10-18 09:31:42,7311187,7311187-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311187-184,501,2021-10-18 09:31:42,7311187,7311187-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311187-179,501,2021-10-18 09:31:42,7311187,7311187-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311187-165,501,2021-10-18 09:31:42,7311187,7311187-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311187-160,501,2021-10-18 09:31:42,7311187,7311187-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311187-155,501,2021-10-18 09:31:42,7311187,7311187-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311187-151,501,2021-10-18 09:31:42,7311187,7311187-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311187-145,501,2021-10-18 09:31:42,7311187,7311187-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311187-140,501,2021-10-18 09:31:42,7311187,7311187-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311187-135,501,2021-10-18 09:31:42,7311187,7311187-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311187-127,501,2021-10-18 09:31:42,7311187,7311187-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311203-400,500,2021-10-18 09:33:18,7311203,7311203-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311203-272,500,2021-10-18 09:33:18,7311203,7311203-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311203-268,500,2021-10-18 09:33:18,7311203,7311203-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311203-262,500,2021-10-18 09:33:18,7311203,7311203-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311203-257,500,2021-10-18 09:33:18,7311203,7311203-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311203-249,500,2021-10-18 09:33:18,7311203,7311203-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311203-244,500,2021-10-18 09:33:18,7311203,7311203-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311203-229,500,2021-10-18 09:33:18,7311203,7311203-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311203-224,500,2021-10-18 09:33:18,7311203,7311203-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311203-215,500,2021-10-18 09:33:18,7311203,7311203-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311203-69,499,2021-10-18 09:33:18,7311203,7311203-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311203-65,499,2021-10-18 09:33:18,7311203,7311203-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311203-59,499,2021-10-18 09:33:18,7311203,7311203-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311203-53,499,2021-10-18 09:33:18,7311203,7311203-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311203-43,499,2021-10-18 09:33:18,7311203,7311203-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311203-38,499,2021-10-18 09:33:18,7311203,7311203-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311203-211,499,2021-10-18 09:33:18,7311203,7311203-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311203-20,499,2021-10-18 09:33:18,7311203,7311203-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311203-15,499,2021-10-18 09:33:18,7311203,7311203-4,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311202-65,499,2021-10-18 09:33:12,7311202,7311202-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311202-60,498,2021-10-18 09:33:12,7311202,7311202-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311202-56,498,2021-10-18 09:33:12,7311202,7311202-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311202-5,498,2021-10-18 09:33:12,7311202,7311202-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311202-49,498,2021-10-18 09:33:12,7311202,7311202-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311202-43,498,2021-10-18 09:33:12,7311202,7311202-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311202-36,498,2021-10-18 09:33:12,7311202,7311202-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311202-31,498,2021-10-18 09:33:12,7311202,7311202-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311202-15,498,2021-10-18 09:33:12,7311202,7311202-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311202-10,498,2021-10-18 09:33:12,7311202,7311202-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7247733-144,498,2021-10-13 23:43:18,7247733,7247733-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311201-8,497,2021-10-18 09:33:06,7311201,7311201-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311201-64,497,2021-10-18 09:33:06,7311201,7311201-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311201-59,497,2021-10-18 09:33:06,7311201,7311201-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311201-52,497,2021-10-18 09:33:06,7311201,7311201-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311201-46,497,2021-10-18 09:33:06,7311201,7311201-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311201-39,497,2021-10-18 09:33:06,7311201,7311201-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311201-34,497,2021-10-18 09:33:06,7311201,7311201-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311201-201,497,2021-10-18 09:33:06,7311201,7311201-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311201-18,497,2021-10-18 09:33:06,7311201,7311201-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311201-13,497,2021-10-18 09:33:06,7311201,7311201-3,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311238-5,496,2021-10-18 09:36:48,7311238,7311238-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311238-40,496,2021-10-18 09:36:48,7311238,7311238-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311238-35,496,2021-10-18 09:36:48,7311238,7311238-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311238-30,496,2021-10-18 09:36:48,7311238,7311238-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311238-236,496,2021-10-18 09:36:48,7311238,7311238-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311238-231,496,2021-10-18 09:36:48,7311238,7311238-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311238-224,496,2021-10-18 09:36:48,7311238,7311238-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311238-217,496,2021-10-18 09:36:48,7311238,7311238-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311238-208,496,2021-10-18 09:36:48,7311238,7311238-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311238-10,496,2021-10-18 09:36:48,7311238,7311238-2,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311237-814,495,2021-10-18 09:36:42,7311237,7311237-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311237-809,495,2021-10-18 09:36:42,7311237,7311237-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311237-801,495,2021-10-18 09:36:42,7311237,7311237-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311237-788,495,2021-10-18 09:36:42,7311237,7311237-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
7311237-779,495,2021-10-18 09:36:42,7311237,7311237-5,0,staking(Rewarded),16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,
